CDIddGO;GTIN;DESCRIO;UN.;PR. ATUAL;ESTQ. DISP.;PRE�O EFETIVO;FIG.ICMS/ICMS-ST;FIG.PIS/COFINS;NCM;
8430;7897984716682;CREME PENTEAR VINILADY 300ML COCO NUTRICAO;UN;9,99;-1;6,085;25;7;33059000;
2506;7897984708922;CREME PENTEAR VINILADY 300ML LISO INTENSO;UN;9,99;0;6,085;25;7;33059000;
5497;7897984712561;CREME PENTEAR VINILADY 300ML ONDAS CACHOS;UN;9,99;-3;6,085;25;7;33059000;
5245;7897984718228;CREME PENTEAR VINILADY 300ML UNICORNIO;UN;10,99;0;7,58;25;7;33059000;
8431;7897984719591;CREME PENTEAR VINILADY 900ML UNICORNIO;UN;24,99;0;15,21;25;7;33059000;
2502;7896150016533;CREME PENTEAR YAMASTEROL 200G ARGAN;UN;7,49;0;0;25;7;33059000;
6433;7896150001096;CREME PENTEAR YAMASTEROL 200ML BABOSA;UN;7,49;-1;5,33;25;7;33059000;
9407;7896068000853;CREME RICOTA DANUBIO 200G FRESCA;UN;10,5;0;6,99;17;15;04061090;
5496;7897984702500;CREME ROSTO VINILADY 100G NUTRITIVO;UN;15,99;0;9,8767;25;7;33049910;
4968;7898919046102;CREME TORRADA KALUKE 250G PAO ALHO BACON;UN;7,99;0;0;17;1;21039021;
7985;7898919046423;CREME TORRADA KALUKE 250G PAO ALHO QUEIJO;UN;7,99;0;0;17;1;21039021;
4967;7898919046089;CREME TORRADA KALUKE 250G PAO ALHO TRADICIONAL;UN;7,99;0;0;17;1;21039021;
5291;7898126400728;CREME TRATAMENTO BIO EXTRATUS 250G ANTIQUEDA;UN;39,99;0;24,84;25;7;33059000;
5292;7898132981853;CREME TRATAMENTO BIO EXTRATUS 250G CACHOS CRESPOS;UN;39,99;0;0;25;7;33059000;
10004;7898132984908;CREME TRATAMENTO BIO EXTRATUS 250G MEL;UN;39,99;0;24,84;25;7;33059000;
5293;7898126407796;CREME TRATAMENTO BIO EXTRATUS 250G POS QUIMICA;UN;39,99;0;24,84;25;7;33059000;
5295;7898126400087;CREME TRATAMENTO BIO EXTRATUS 250G TUTANO;UN;39,99;0;24,84;25;7;33059000;
8130;7899706149822;CREME TRATAMENTO ELSEVE 50ML REPARACAO TOTA;UN;22,99;4;15,79;25;7;33059000;
4884;7893694009663;CREME TRATAMENTO KANECHOM 1KG ARGAN;UN;11,29;0;6,49;25;7;33059000;
7501;7893694010669;CREME TRATAMENTO KANECHOM 1KG BANHO CRISTAL;UN;11,29;0;6,05;25;7;33059000;
4885;7893694020668;CREME TRATAMENTO KANECHOM 1KG CERAMIDAS;UN;11,29;0;6,49;25;7;33059000;
8601;7893694001834;CREME TRATAMENTO KANECHOM 1KG CHICLE BANANA;UN;11,29;0;6,23;25;7;33059000;
4886;7893694065669;CREME TRATAMENTO KANECHOM 1KG MIX FRUIT;UN;11,29;0;6,49;25;7;33059000;
12030;7896013548454;CREME TRATAMENTO NOVEX 1KG BROTO BAMBU;UN;28,49;0;18,99;25;7;33059000;
12031;7896013562924;CREME TRATAMENTO NOVEX 1KG CACHOS DE CINEMA;UN;28,49;0;18,99;25;7;33059000;
4549;7896013568520;CREME TRATAMENTO NOVEX 1KG INFUSAO COLAGENO;UN;28,49;0;17,24;25;7;33059000;
4550;7896013511656;CREME TRATAMENTO NOVEX 1KG OLEO COCO;UN;28,49;0;18,99;25;7;33059000;
8292;7896013568414;CREME TRATAMENTO NOVEX 1KG OLEO COCO LP;UN;28,49;0;13,41;25;7;33059000;
4551;7896013567097;CREME TRATAMENTO NOVEX 1KG SUPER BABOSAO;UN;28,49;0;18,99;25;7;33059000;
10132;7896085872167;CREME TRATAMENTO ORIGEM 1KG 2 EM 1 CACHOS;UN;11,99;0;6,99;25;7;33059000;
10133;7896085872174;CREME TRATAMENTO ORIGEM 1KG 2 EM 1 LISOS;UN;11,99;-1;6,99;25;7;33059000;
1819;7896085867262;CREME TRATAMENTO ORIGEM 1KG ABACATE;UN;11,99;0;6,84;25;7;33059000;
10738;7896085874406;CREME TRATAMENTO ORIGEM 1KG ACIDO GLICOLICO;UN;11,99;-1;7,01;25;7;33059000;
1820;7896085870149;CREME TRATAMENTO ORIGEM 1KG AMIDO DE MILHO;UN;11,99;0;0;25;7;33059000;
1822;7896085865954;CREME TRATAMENTO ORIGEM 1KG ARGAN;UN;11,99;0;6,99;25;7;33059000;
5182;7896085870187;CREME TRATAMENTO ORIGEM 1KG BABOSA;UN;11,99;0;6,99;25;7;33059000;
8841;7896085873690;CREME TRATAMENTO ORIGEM 1KG BAMBU;UN;11,99;0;6,84;25;7;33059000;
10134;7896085873706;CREME TRATAMENTO ORIGEM 1KG BOMBA ACIDO HIALURONICO;UN;11,99;-1;6,99;25;7;33059000;
8293;7896085863950;CREME TRATAMENTO ORIGEM 1KG BOMBA BRILHO;UN;11,99;0;6,84;25;7;33059000;
5176;7896085812842;CREME TRATAMENTO ORIGEM 1KG BOMBA CERAMIDAS;UN;11,99;-2;6,99;25;7;33059000;
1829;7896085870163;CREME TRATAMENTO ORIGEM 1KG CACHEADOS LIBERADO;UN;11,99;0;0;25;7;33059000;
1831;7896085872273;CREME TRATAMENTO ORIGEM 1KG CACHO ENROLA;UN;11,99;-1;6,99;25;7;33059000;
5180;7896085863967;CREME TRATAMENTO ORIGEM 1KG CACHOS CONTROLADOS;UN;11,99;0;0;25;7;33059000;
12766;7896085876899;CREME TRATAMENTO ORIGEM 1KG CHOCOLATE PISTACHE;UN;11,99;0;0;25;7;33059000;
5175;7896085864957;CREME TRATAMENTO ORIGEM 1KG COLAGENO VITAMINA C;UN;11,99;0;6,84;25;7;33059000;
10739;7896085874383;CREME TRATAMENTO ORIGEM 1KG CUPUACU PRACAXI;UN;11,99;0;7,01;25;7;33059000;
13104;7896085876844;CREME TRATAMENTO ORIGEM 1KG FRAMBOESA;UN;11,99;-1;0;25;7;33059000;
1830;7896085868689;CREME TRATAMENTO ORIGEM 1KG KERATINA;UN;11,99;0;6,99;25;7;33059000;
5178;7896085812866;CREME TRATAMENTO ORIGEM 1KG LISO DESMAIADO;UN;11,99;0;6,99;25;7;33059000;
1823;7896085863974;CREME TRATAMENTO ORIGEM 1KG MANTEIGA KARITE;UN;11,99;0;6,99;25;7;33059000;
12258;7896085875939;CREME TRATAMENTO ORIGEM 1KG MELANCIA;UN;11,99;-1;6,99;25;7;33059000;
12259;7896085875946;CREME TRATAMENTO ORIGEM 1KG MORANGO;UN;11,99;0;6,99;25;7;33059000;
5181;7896085869884;CREME TRATAMENTO ORIGEM 1KG OLEO COCO;UN;11,99;0;6,84;25;7;33059000;
1821;7896085873652;CREME TRATAMENTO ORIGEM 1KG ONDULADOS;UN;11,99;0;0;25;7;33059000;
12238;7896085875953;CREME TRATAMENTO ORIGEM 1KG PITAYA;UN;11,99;-1;6,99;25;7;33059000;
5177;7896085873669;CREME TRATAMENTO ORIGEM 1KG QUERIDO POTAO;UN;11,99;0;6,84;25;7;33059000;
1828;7896085873683;CREME TRATAMENTO ORIGEM 1KG VINHAGRE MACA;UN;11,99;0;6,99;25;7;33059000;
11437;7898623956797;CREME TRATAMENTO SALON LINE 1KG GELATINA TO DE CACHOS;UN;44,99;0;28,9625;25;7;33059000;
6783;7898623952430;CREME TRATAMENTO SALON LINE 200ML MUITO + LISO;UN;15,99;0;11,69;25;7;33059000;
11737;7897042009121;CREME TRATAMENTO SKALA 1KG 12 EM 1 FIOS RENOVADOS;UN;13,99;-4;0;25;7;33059000;
8441;7897042005048;CREME TRATAMENTO SKALA 1KG ABACATE;UN;13,99;0;7,73;25;7;33059000;
6768;7897042012732;CREME TRATAMENTO SKALA 1KG AMIDO MILHO;UN;13,99;-2;7,78;25;7;33059000;
1808;7897042010714;CREME TRATAMENTO SKALA 1KG AMOR;UN;13,99;-1;7,78;25;7;33059000;
1809;7897042005062;CREME TRATAMENTO SKALA 1KG BABOSA;UN;13,99;0;7,78;25;7;33059000;
13103;7897042012800;CREME TRATAMENTO SKALA 1KG BANANA;UN;13,99;3;8,53;25;7;33059000;
5767;7897042004904;CREME TRATAMENTO SKALA 1KG CERAMIDAS;UN;13,99;-1;7,73;25;7;33059000;
9281;7897042015269;CREME TRATAMENTO SKALA 1KG COQUETEL BRASIL;UN;13,99;0;7,72;25;7;33059000;
5068;7897042005024;CREME TRATAMENTO SKALA 1KG COQUETEL FRUTAS;UN;13,99;0;7,73;25;7;33059000;
1803;7897042012725;CREME TRATAMENTO SKALA 1KG DESMAIADO;UN;13,99;-2;7,73;25;7;33059000;
1810;7897042012473;CREME TRATAMENTO SKALA 1KG DIVINO;UN;13,99;2;8,53;25;7;33059000;
6766;7897042007226;CREME TRATAMENTO SKALA 1KG DIVINO POTINHO;UN;13,99;0;7,78;25;7;33059000;
5768;7897042013180;CREME TRATAMENTO SKALA 1KG DONA SKALA;UN;13,99;0;7,73;25;7;33059000;
11095;7897042012183;CREME TRATAMENTO SKALA 1KG EXPERT BOMBA;UN;11,99;0;7,55;25;7;33059000;
1812;7897042016907;CREME TRATAMENTO SKALA 1KG GENETIQS;UN;13,99;3;8,53;25;7;33059000;
1800;7897042004966;CREME TRATAMENTO SKALA 1KG JABORANDI;UN;13,99;0;7,72;25;7;33059000;
1801;7897042006021;CREME TRATAMENTO SKALA 1KG LAMA NEGRA;UN;13,99;0;8,31;25;7;33059000;
9280;7897042005840;CREME TRATAMENTO SKALA 1KG LEITE VEGETAL;UN;13,99;0;7,72;25;7;33059000;
1805;7897042012329;CREME TRATAMENTO SKALA 1KG MAIONESE;UN;13,99;0;7,78;25;7;33059000;
1811;7897042012312;CREME TRATAMENTO SKALA 1KG MAIS CACHOS;UN;13,99;0;7,78;25;7;33059000;
5769;7897042008407;CREME TRATAMENTO SKALA 1KG MAIS LISOS;UN;13,99;0;7,73;25;7;33059000;
7488;7897042004942;CREME TRATAMENTO SKALA 1KG MANTEIGA KARITE;UN;13,99;0;7,26;25;7;33059000;
11736;7897042019304;CREME TRATAMENTO SKALA 1KG MELANCIA;UN;13,99;1;8,53;25;7;33059000;
11735;7897042019328;CREME TRATAMENTO SKALA 1KG MORANGO;UN;13,99;0;7,9;25;7;33059000;
6767;7894942010974;CREME TRATAMENTO SKALA 1KG OLEO COCO;UN;13,99;3;8,31;25;7;33059000;
11738;7897042019311;CREME TRATAMENTO SKALA 1KG UVA;UN;13,99;3;8,53;25;7;33059000;
7921;7897042007066;CREME TRATAMENTO SKALA 1KG VINAGRE MACA;UN;13,99;0;7,55;25;7;33059000;
8448;7891037645653;CREME TRATAMENTO TRIM 65G LAVANDA;UN;30,99;0;21,37;25;7;33059000;
1835;7897984716095;CREME TRATAMENTO VINILADY 900G BRILHO PODEROSO;UN;10,99;0;8,1333;25;7;33059000;
5498;7897984716699;CREME TRATAMENTO VINILADY 900G COCO NUTRICAO;UN;10,99;0;8,1333;25;7;33059000;
5500;7897984705938;CREME TRATAMENTO VINILADY 900G FORCA MAXIMA;UN;10,99;0;7,61;25;7;33059000;
9513;7897984716101;CREME TRATAMENTO VINILADY 900G HIDRATACAO MICELAR;UN;10,99;0;8,1333;25;7;33059000;
5499;7897984711489;CREME TRATAMENTO VINILADY 900G LISO INTENSO;UN;10,99;0;8,1333;25;7;33059000;
1832;7897984712639;CREME TRATAMENTO VINILADY 900G ONDAS E CACHOS;UN;10,99;-1;7,61;25;7;33059000;
1833;7897984716118;CREME TRATAMENTO VINILADY 900G PRETO ABSOLUTO;UN;10,99;-1;8,135;25;7;33059000;
1834;7897984712615;CREME TRATAMENTO VINILADY 900G REPARACAO TOTA;UN;10,99;0;8,135;25;7;33059000;
5509;7899766809018;CUCA ART E TALENTO 450G CASEIRA;UN;11,99;0;7,6;17;1;19059090;
4734;7898921851497;CUCA MILA 600G CHOCOLATE;UN;12,5;0;8,5;17;1;19059020;
4733;7898921851121;CUCA MILA 600G DOCE DE LEITE;UN;12,5;0;8,5;17;1;19059020;
4732;7898921851152;CUCA MILA 600G GOIABADA;UN;12,5;0;9;17;1;19059020;
9388;7898962626146;CUCA PANIFICADORA BRANCA 400G;UN;8,99;0;5,5;17;1;19052090;
10358;7894002031994;CUIA CERAFLAME CERAMICA AMARELA LISA;UN;44,99;0;30,59;17;1;69120000;
7593;7894002031055;CUIA CERAFLAME CERAMICA LISA;UN;44,99;0;30,8167;17;1;69120000;
7592;7894002031987;CUIA CERAFLAME CERAMICA LISA BRANCA;UN;44,99;0;27,81;17;1;69120000;
9568;7898221340059;CUIA FUND LAR ALUMINIO REF 503;UN;29,99;0;19,9;17;1;76151000;
7520;7898173341920;CUIA MEGACATARINA LISA ESPECIAL;UN;79,99;0;44,55;17;1;96020020;
7518;7898264890856;CUIA MEGACATARINA MARTELADA;UN;35,99;0;19,95;17;1;96020020;
7519;7898264890818;CUIA MEGACATARINA PORUNGO LISA;UN;30,5;0;16,95;17;1;96020020;
8387;606529586102;CUIA PARA DIVAS C/TAMPA SORTIDA;UN;53,99;0;33,8;17;1;96020090;
10851;7890852161126;CUIA RUSTICA BOLINHA;UN;25,99;0;15,9;17;1;96020090;
10852;7890852933693;CUIA RUSTICA LASER;UN;42,99;0;24,9;17;1;96020090;
10850;7890852118878;CUIA RUSTICA MARTELADA;UN;31,99;0;19,9;17;1;96020090;
9209;7896227690178;CURATIVO ISABABY 10 UND TRADICIONAL;UN;3,99;-1;0;17;1;30051020;
5429;7891800637410;CURATIVO ISACARE 10 UND BEGE;UN;3,99;0;2,738;17;1;30051020;
7478;7891800637427;CURATIVO ISACARE 10 UND TRANSPARENTE;UN;3,99;0;2,73;17;1;30051020;
6764;7898072142079;CURRY INDIANO PO NONA ROSA 30G;UN;4,99;-1;3,2;17;1;21039029;
9022;7896943326894;CUSCUZEIRA DOCESAR 800ML POLIDA;UN;49,99;0;34,3;17;1;76151000;
9023;7896943304229;CUSCUZEIRA DOCESAR N16 POLIDA;UN;54,99;0;36,45;17;1;76151000;
5904;7898678077881;CUSCUZEIRA EXTANG POLIDA N14;UN;55,99;0;35,9;17;1;76151000;
5905;7898941785413;CUSCUZEIRA LUMI LAR POLIDA;UN;57,99;0;39,8;17;1;76151000;
7907;7898132982317;DESEMBARACADOR BIO EXTRATUS SPRAY 150ML KIDS;UN;23,99;0;16,33;25;7;33059000;
3150;7896115705571;DESEMBARACADOR TRALALA SPRAY 300ML EMBARACO;UN;15,99;0;0;25;7;33059000;
3151;7897984717306;DESEMBARACADOR VINILADY SPRAY 220ML DOCES SONHOS;UN;14,99;0;10,8633;25;7;33059000;
7914;7891150071704;DESENGORDURANTE CIF 500ML COZINHA LP;UN;18,99;0;11,71;17;1;34025000;
13224;7891150025332;DESENGORDURANTE CIF 500ML GATILHO;UN;27,99;1;19,82;17;1;34025000;
8900;7891150049826;DESENGORDURANTE CIF 500ML GATILHO COZINHA LP;UN;16,99;-1;11,49;17;1;34025000;
8242;7891150090743;DESENGORDURANTE CIF 500ML GATILHO DERRETE GORDURA;UN;27,99;6;19,82;17;1;34025000;
4621;7898302005624;DESENGORDURANTE COZINHA AQUA FAST 500ML LIMAO;UN;8,49;0;5,25;17;1;34025000;
11443;7898302004498;DESENGORDURANTE COZINHA AQUA FAST 500ML REFIL LIMAO;UN;11,49;0;7,8;17;1;34025000;
6939;7894650001714;DESENGORDURANTE MR MUSCULO 500ML COZINHA;UN;10,99;0;0;17;1;34025000;
12634;7896798701204;DESENGORDURANTE SAIF 500ML COZINHA;UN;20,39;0;0;17;1;34025000;
12635;7896798704540;DESENGORDURANTE SAIF 500ML ORGANICO COZINHA;UN;23,29;0;0;17;1;34025000;
12037;7896565700133;DESENTUPIDOR PIA FORTA SANFONADO;UN;7,99;0;4,19;17;1;40169300;
5437;7896565700126;DESENTUPIDOR VASO FORTA;UN;10,99;0;7,51;17;1;39249000;
11091;7898302006218;DESINFETANTE AQUA FAST 1L HARMONIA;UN;7,49;0;5;17;1;38089419;
7172;7898302006225;DESINFETANTE AQUA FAST 1L LAVANDA LP;UN;7,49;-1;5,25;17;1;38089419;
7174;7898302006201;DESINFETANTE AQUA FAST 1L MARINE LP;UN;7,49;-2;5,25;17;1;38089419;
7173;7898302006232;DESINFETANTE AQUA FAST 1L PAIXAO LP;UN;7,49;0;5,25;17;1;38089419;
1668;7898302000650;DESINFETANTE AQUA FAST 2L CAMPOS DE LAVANDA;UN;10,59;-1;7,5;17;1;38089419;
4657;7898302006102;DESINFETANTE AQUA FAST 2L ENERGIA;UN;10,59;0;6,95;17;1;38089419;
1667;7898302000124;DESINFETANTE AQUA FAST 2L FLORES DE EUCALIPTO;UN;10,59;0;0;17;1;38089419;
1666;7898302000162;DESINFETANTE AQUA FAST 2L HARMONIA NATURAL;UN;10,59;-2;7,5;17;1;38089419;
1664;7898302000643;DESINFETANTE AQUA FAST 2L JARDIM FLORIDO;UN;10,59;0;7,5;17;1;38089419;
8420;7898302003521;DESINFETANTE AQUA FAST 2L MARINE;UN;10,59;0;7,5;17;1;38089419;
1665;7898302000117;DESINFETANTE AQUA FAST 2L PAIXAO;UN;10,59;-2;7,5;17;1;38089419;
1670;7898302000131;DESINFETANTE AQUA FAST 500ML CAMPOS DE LAVANDA;UN;3,79;0;2,7;17;1;38089419;
1671;7898302000155;DESINFETANTE AQUA FAST 500ML JARDIM FLORIDO;UN;3,79;0;2,6;17;1;38089419;
1669;7898302000148;DESINFETANTE AQUA FAST 500ML PAIXAO;UN;3,79;-1;2,6;17;1;38089419;
12613;7891022101256;DESINFETANTE BOM BRIL 750ML HERBAL;UN;5,99;-1;0;17;1;38089419;
12542;7891022101249;DESINFETANTE BOM BRIL 750ML KALIPTO EUCALIPTO;UN;5,99;-1;0;17;1;38089419;
12543;7891022848069;DESINFETANTE BOM BRIL 750ML KALIPTO LAVANDA;UN;5,99;0;0;17;1;38089419;
12544;7891022848052;DESINFETANTE BOM BRIL 750ML KALIPTO MARINE;UN;5,99;0;0;17;1;38089419;
8243;7891150071742;DESINFETANTE CIF 500ML ANTIBAC;UN;10,59;0;5,0067;17;1;38089419;
4819;7891150038585;DESINFETANTE CIF 500ML BANHEIRO GATILHO;UN;26,99;0;0;17;1;38089419;
3569;7891150071568;DESINFETANTE CIF 500ML HARMONIZANTE;UN;10,59;0;0;17;1;38089419;
8554;7891150081604;DESINFETANTE CIF 500ML LIMAO LP;UN;10,59;0;5,59;17;1;38089419;
3568;7891150071513;DESINFETANTE CIF 500ML PURIFICANTE;UN;10,59;0;0;17;1;38089419;
3570;7891150071520;DESINFETANTE CIF 500ML RELAXANTE;UN;10,59;0;0;17;1;38089419;
4817;7891150071735;DESINFETANTE CIF 500ML TIRA LIMO;UN;10,59;0;0;17;1;38089419;
4818;7891150071759;DESINFETANTE CIF 500ML TIRA LIMO GATILHO;UN;26,99;0;0;17;1;38089419;
7913;7891150071674;DESINFETANTE CIF 500ML TIRA LIMO LP;UN;15,99;0;11,06;17;1;38089419;
3576;7896366220908;DESINFETANTE GIOCA 2L CITRICO;UN;7,89;0;4,7367;17;1;38089419;
4628;7896366201501;DESINFETANTE GIOCA 2L EUCALIPTO;UN;7,89;5;4,575;17;1;38089419;
3575;7896366205899;DESINFETANTE GIOCA 2L HERBAL;UN;7,89;0;4,7367;17;1;38089419;
3573;7896366205882;DESINFETANTE GIOCA 2L LAVANDA;UN;7,89;3;4,575;17;1;38089419;
3574;7896366205875;DESINFETANTE GIOCA 2L MARINE;UN;7,89;5;4,575;17;1;38089419;
4651;7896366220915;DESINFETANTE GIOCA 2L MENTA;UN;7,89;0;4,9283;17;1;38089419;
4652;7896366201495;DESINFETANTE GIOCA 2L PINHO;UN;7,89;0;4,9283;17;1;38089419;
3579;7896366205844;DESINFETANTE GIOCA 500ML EUCALIPTO;UN;4,79;12;2,5567;17;1;38089419;
3582;7896366205851;DESINFETANTE GIOCA 500ML HERBAL;UN;4,79;10;2,5567;17;1;38089419;
3580;7896366205868;DESINFETANTE GIOCA 500ML LAVANDA;UN;4,79;12;2,5567;17;1;38089419;
3572;7896366201334;DESINFETANTE GIOCA 500ML LIMAO;UN;4,79;0;2,6083;17;1;38089419;
3571;7896366204328;DESINFETANTE GIOCA 500ML MARINE;UN;4,79;0;2,6083;17;1;38089419;
3581;7896366201051;DESINFETANTE GIOCA 500ML PINHO;UN;4,79;0;2,6083;17;1;38089419;
3583;7896366201044;DESINFETANTE GIOCA 750ML EUCALIPTO;UN;4,5;0;0;17;1;38089419;
4660;7896366204298;DESINFETANTE GIOCA 750ML PINHO;UN;4,5;0;0;17;1;38089419;
10413;7898058595547;DESINFETANTE GUIMARAES 500ML CAPIM LIMAO;UN;3,99;0;2,56;17;1;38089419;
10414;7898058595639;DESINFETANTE GUIMARAES 500ML PINHO;UN;3,99;0;2,56;17;1;38089419;
9865;7896021627479;DESINFETANTE LIMPPANO 500ML ANTIMOFO;UN;19,5;0;13;17;1;38089419;
6938;7897000800548;DESINFETANTE LUSOFORM 1L ORIGINAL;UN;14,99;0;0;17;1;38089419;
6937;7897000800456;DESINFETANTE LUSOFORM 500ML ORIGINAL;UN;4,99;0;0;17;1;38089419;
10748;7894650014202;DESINFETANTE LYSIFIRN 1L LAVANDA;UN;15,99;0;10,17;17;1;38089419;
12637;7894650013915;DESINFETANTE MR MUSCULO 500ML BANHEIRO TIRA LIMO;UN;24,99;0;0;17;1;38089419;
12636;7894650007990;DESINFETANTE MR MUSCULO 500ML COZINHA;UN;24,99;0;0;17;1;38089419;
3578;7891150071414;DESINFETANTE OMO 1L PINHO;UN;8,99;0;0;17;1;38089419;
3577;7891150071452;DESINFETANTE OMO 500ML LAVANDA;UN;4,5;0;0;17;1;38089419;
10747;7894650155011;DESINFETANTE PATO 500ML MARINE;UN;14,99;0;11,71;17;1;38089419;
4646;7891022101478;DESINFETANTE PINHO BRIL 1L BRISA MAR;UN;9,99;0;0;17;1;38089419;
1680;7891022100334;DESINFETANTE PINHO BRIL 1L FLORES DE LIMAO;UN;9,99;0;0;17;1;38089419;
4637;7891022101096;DESINFETANTE PINHO BRIL 1L LAVANDA;UN;9,99;0;0;17;1;38089419;
1679;7891022860573;DESINFETANTE PINHO BRIL 1L PINHO;UN;9,99;0;0;17;1;38089419;
4648;7891022080049;DESINFETANTE PINHO BRIL 1L PINHO SILVESTRE;UN;9,99;-1;7,25;17;1;38089419;
6384;7891022101492;DESINFETANTE PINHO BRIL 500ML BRISA DO MAR;UN;5,5;0;0;17;1;38089419;
1677;7891022854787;DESINFETANTE PINHO BRIL 500ML BRISA DO MAR LP;UN;5,5;0;0;17;1;38089419;
1678;7891022854794;DESINFETANTE PINHO BRIL 500ML FLORES LIMAO LP;UN;5,5;0;0;17;1;38089419;
8980;7891022080025;DESINFETANTE PINHO BRIL 500ML PINHO SILVESTRE;UN;5,5;0;3,79;17;1;38089419;
1672;7891024037690;DESINFETANTE PINHO SOL 1L LAVANDA;UN;16,89;0;9,3367;17;1;38089419;
8316;7891024195604;DESINFETANTE PINHO SOL 1L LIMAO;UN;15,5;0;9,3958;17;1;38089419;
9094;7509546662770;DESINFETANTE PINHO SOL 1L NATURAL ESSENTIALS LAVANDA;UN;16,89;-1;9,3367;17;1;38089419;
1673;7891024194607;DESINFETANTE PINHO SOL 1L ORIGINAL;UN;16,89;5;10,1933;17;1;38089419;
1676;7891024193006;DESINFETANTE PINHO SOL 500ML LAVANDA;UN;8,49;-2;4,8833;17;1;38089419;
1674;7891024195307;DESINFETANTE PINHO SOL 500ML LIMAO;UN;8,49;-4;4,8833;17;1;38089419;
1675;7891024194102;DESINFETANTE PINHO SOL 500ML ORIGINAL;UN;8,49;-2;4,8833;17;1;38089419;
9443;7896345500625;DESINFETANTE QLAR 2L EUCALIPTO;UN;8,49;0;4,4833;17;1;38089419;
9442;7896345501981;DESINFETANTE QLAR 2L LAVANDA;UN;8,49;0;4,4833;17;1;38089419;
9441;7896345500632;DESINFETANTE QLAR 2L PINHO;UN;8,49;0;4,4833;17;1;38089419;
10466;7896345502032;DESINFETANTE QLAR 500ML EUCALIPTO;UN;2,99;0;2,0683;17;1;38089419;
10328;7896345502018;DESINFETANTE QLAR 500ML LAVANDA;UN;2,99;0;2,0683;17;1;38089419;
10329;7896345500557;DESINFETANTE QLAR 500ML PINHO;UN;2,99;-2;2,0683;17;1;38089419;
6936;7896798704670;DESINFETANTE SAIF 1L CITRUS;UN;11,99;0;0;17;1;38089419;
12537;7896183316457;DESINFETANTE SANOL 2L BAMBOO;UN;8,29;-1;0;17;1;38089419;
12539;7896183300180;DESINFETANTE SANOL 2L EUCALIPTO;UN;8,29;0;0;17;1;38089419;
12601;7896183316440;DESINFETANTE SANOL 2L FLOR DE LARANJEIRA;UN;8,29;0;0;17;1;38089419;
12602;7896183300173;DESINFETANTE SANOL 2L FLORAL;UN;8,29;-2;0;17;1;38089419;
12600;7896183301019;DESINFETANTE SANOL 2L LAVANDA;UN;8,29;0;0;17;1;38089419;
12538;7896183300333;DESINFETANTE SANOL 2L OCEAN;UN;8,29;0;0;17;1;38089419;
12550;7891242810198;DESINFETANTE UAU 1L ANTIBAC;UN;10,79;0;0;17;1;38089419;
12630;7891242810259;DESINFETANTE UAU 1L LAVANDA;UN;10,79;-1;0;17;1;38089419;
12774;7891242451582;DESINFETANTE UAU 500ML BANHEIRO;UN;30,29;0;0;17;1;38089419;
12605;7896056402485;DESINFETANTE URCA 2L BRISA DO MAR;UN;7,49;0;0;17;1;38089419;
12541;7896056401051;DESINFETANTE URCA 2L EUCALIPTO;UN;7,49;-1;0;17;1;38089419;
12540;7896056405684;DESINFETANTE URCA 2L FLOR DE LAVANDA;UN;7,49;-1;0;17;1;38089419;
12763;7891242810181;DESINFETANTE URCA 2L FLORES FRUTAS VERMELHAS;UN;10,79;-1;0;17;1;38089419;
12762;7891242810242;DESINFETANTE URCA 2L FLORES PRIMAVERA;UN;10,79;-3;0;17;1;38089419;
12598;7896056401549;DESINFETANTE URCA 2L LAVANDA;UN;7,49;0;0;17;1;38089419;
12638;7896056401044;DESINFETANTE URCA 2L PINHO;UN;7,49;0;0;17;1;38089419;
4623;7891035001413;DESINFETANTE VEJA 500ML LAVANDA OXI ATIVO;UN;17,59;0;0;17;1;38089419;
12639;7896098903674;DESINFETANTE YPE BAK 2L EUCALIPTO;UN;13,99;5;9,28;17;1;38089419;
12604;7896098903681;DESINFETANTE YPE BAK 2L FLORAL;UN;13,99;5;9,28;17;1;38089419;
12603;7896098903698;DESINFETANTE YPE BAK 2L LAVANDA;UN;13,99;6;9,28;17;1;38089419;
12979;7896098903605;DESINFETANTE YPE BAK 500ML EUCALIPTO;UN;4,99;5;2,99;17;1;38089419;
12558;7896098903612;DESINFETANTE YPE BAK 500ML FLORAL;UN;4,99;6;2,99;17;1;38089419;
4617;7896098903629;DESINFETANTE YPE BAK 500ML LAVANDA;UN;4,99;0;0;17;1;38089419;
12557;7896098903636;DESINFETANTE YPE BAK 500ML TURQUESA;UN;4,99;3;2,93;17;1;38089419;
4813;7898567700944;DESINGRIPANTE LUB FAST 300ML ANTIFERRUGEM;UN;14,99;0;9,99;17;1;38249941;
8320;7899674017086;DESODORANTE ABOVE AEROSOL 150ML MEN COUNTRY;UN;11,59;0;6,37;25;7;33072010;
2654;7899674022011;DESODORANTE ABOVE AEROSOL 150ML MEN ENERGY;UN;11,59;-2;6,66;25;7;33072010;
8402;7899674027504;DESODORANTE ABOVE AEROSOL 150ML MEN HURRICANE;UN;11,59;0;6,36;25;7;33072010;
5647;7899674029218;DESODORANTE ABOVE AEROSOL 150ML MEN INVISIBLE;UN;9,99;0;6,39;25;7;33072010;
8403;7899674027481;DESODORANTE ABOVE AEROSOL 150ML MEN OCEAN;UN;11,59;0;6,36;25;7;33072010;
